PMID	NUMSENT	REGULATOR	REGULATED	REGULATED_TYPE	REGULATED_GENE	REGULATED_TU	EFFECT	NORMALIZED_EFFECT	SENTENCE	regulator_regex	regulated_regex	regulator_count	regulated_count	regulator_plus_one	regulated_plus_one	regulator_regulated_plus_one	regulated_tag	regulator_tag	sentence_tagged
21441513	220	ArgP	lysP	TU		lysP	transcription	no_relation	So far , our results demonstrate that ArgP directly binds to the lysP promoter / control region and that the T - N 11 - A sequence located close to the RNA polymerase binding site is important for binding and crucial for lysP transcription .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?lysP[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	So far , our results demonstrate that @TF$ directly binds to the @Regulated$ promoter / control region and that the T - N 11 - A sequence located close to the RNA polymerase binding site is important for binding and crucial for lysP transcription .
10760178	235	MelR	melAB	TU		melAB	activation	activator	Q 2000 Blackwell Science Ltd , Molecular Microbiology , 36 , 211 ┬▒ 222Activation at the E . coli melAB promoter 219 which transcription activation at the melAB promoter is absolutely dependent on the occupation of Site 2 0 by MelR .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Q 2000 Blackwell Science Ltd , Molecular Microbiology , 36 , 211 ┬▒ 222Activation at the E . coli @Regulated$ promoter 219 which transcription activation at the melAB promoter is absolutely dependent on the occupation of Site 2 0 by @TF$ .
10760178	235	MelR	melAB	TU		melAB	activation	activator	Q 2000 Blackwell Science Ltd , Molecular Microbiology , 36 , 211 ┬▒ 222Activation at the E . coli melAB promoter 219 which transcription activation at the melAB promoter is absolutely dependent on the occupation of Site 2 0 by MelR .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Q 2000 Blackwell Science Ltd , Molecular Microbiology , 36 , 211 ┬▒ 222Activation at the E . coli melAB promoter 219 which transcription activation at the @Regulated$ promoter is absolutely dependent on the occupation of Site 2 0 by @TF$ .
11073923	246	CRP	rhaSR	TU		rhaSR	activation	activator	Although there are many moderate to weak matches to the consensus CRP - binding site sequence in the rhaSR - rhaBAD intergenic region , three of these , sites 2 through 4 , seemed most likely to directly influence rhaSR activation .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaSR[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Although there are many moderate to weak matches to the consensus @TF$ - binding site sequence in the rhaSR - rhaBAD intergenic region , three of these , sites 2 through 4 , seemed most likely to directly influence @Regulated$ activation .
11073923	246	CRP	rhaSR	TU		rhaSR	activation	no_relation	Although there are many moderate to weak matches to the consensus CRP - binding site sequence in the rhaSR - rhaBAD intergenic region , three of these , sites 2 through 4 , seemed most likely to directly influence rhaSR activation .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaSR[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Although there are many moderate to weak matches to the consensus @TF$ - binding site sequence in the @Regulated$ - rhaBAD intergenic region , three of these , sites 2 through 4 , seemed most likely to directly influence rhaSR activation .
18227264	252	NarL	ydhY	TU		ydhY	inhibition	repressor	The relative degrees of repression of the ydhY ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that NarL - mediated inhibition of FNR recruitment is a key component of the regulation of the ydhY ÔÇô T promoter , and that NarP - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The relative degrees of repression of the ydhY ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that @TF$ - mediated inhibition of FNR recruitment is a key component of the regulation of the @Regulated$ ÔÇô T promoter , and that NarP - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .
18227264	252	NarL	ydhY	TU		ydhY	inhibition	no_relation	The relative degrees of repression of the ydhY ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that NarL - mediated inhibition of FNR recruitment is a key component of the regulation of the ydhY ÔÇô T promoter , and that NarP - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The relative degrees of repression of the @Regulated$ ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that @TF$ - mediated inhibition of FNR recruitment is a key component of the regulation of the ydhY ÔÇô T promoter , and that NarP - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .
18227264	252	NarP	ydhY	TU		ydhY	inhibition	repressor	The relative degrees of repression of the ydhY ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that NarL - mediated inhibition of FNR recruitment is a key component of the regulation of the ydhY ÔÇô T promoter , and that NarP - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The relative degrees of repression of the @Regulated$ ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that NarL - mediated inhibition of FNR recruitment is a key component of the regulation of the ydhY ÔÇô T promoter , and that @TF$ - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .
18227264	252	NarP	ydhY	TU		ydhY	inhibition	no_relation	The relative degrees of repression of the ydhY ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that NarL - mediated inhibition of FNR recruitment is a key component of the regulation of the ydhY ÔÇô T promoter , and that NarP - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The relative degrees of repression of the ydhY ÔÇô lacZ fusion in the presence of nitrite ( approximately twofold ) or nitrate ( ~ 13 - fold ) suggest that NarL - mediated inhibition of FNR recruitment is a key component of the regulation of the @Regulated$ ÔÇô T promoter , and that @TF$ - mediated inhibition of RNA polymerase binding is partially overcome by the ability of FNR to recruit RNA polymerase .
8631699	257	CRP	caiF	TU		caiF	activation	activator	The presence of FNR and CRP consensus sequences upstream of caiF is consistent with the activation of transcription of a caiF - lacZ fusion by these two proteins ( Table 3 ) .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?caiF[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The presence of FNR and @TF$ consensus sequences upstream of @Regulated$ is consistent with the activation of transcription of a caiF - lacZ fusion by these two proteins ( Table 3 ) .
8631699	257	CRP	caiF	TU		caiF	activation	no_relation	The presence of FNR and CRP consensus sequences upstream of caiF is consistent with the activation of transcription of a caiF - lacZ fusion by these two proteins ( Table 3 ) .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?caiF[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The presence of FNR and @TF$ consensus sequences upstream of caiF is consistent with the activation of transcription of a @Regulated$ - lacZ fusion by these two proteins ( Table 3 ) .
8631699	257	FNR	caiF	TU		caiF	activation	activator	The presence of FNR and CRP consensus sequences upstream of caiF is consistent with the activation of transcription of a caiF - lacZ fusion by these two proteins ( Table 3 ) .	\b[:punct:]?FNR[:punct:]?\b	\b[:punct:]?caiF[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The presence of @TF$ and CRP consensus sequences upstream of @Regulated$ is consistent with the activation of transcription of a caiF - lacZ fusion by these two proteins ( Table 3 ) .
8631699	257	FNR	caiF	TU		caiF	activation	no_relation	The presence of FNR and CRP consensus sequences upstream of caiF is consistent with the activation of transcription of a caiF - lacZ fusion by these two proteins ( Table 3 ) .	\b[:punct:]?FNR[:punct:]?\b	\b[:punct:]?caiF[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The presence of @TF$ and CRP consensus sequences upstream of caiF is consistent with the activation of transcription of a @Regulated$ - lacZ fusion by these two proteins ( Table 3 ) .
12675795	262	MelR	melAB	TU		melAB	activation	activator	Figure 10 illustrates the likely organization of MelR subunits during transcription activation at the melAB pro - ┬® 2003 Blackwell Publishing Ltd , Molecular Microbiology , 48 , 335 ÔÇô 348MelR binding at the E . coli melAB promoter 345 Fig . 10 .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Figure 10 illustrates the likely organization of @TF$ subunits during transcription activation at the @Regulated$ pro - ┬® 2003 Blackwell Publishing Ltd , Molecular Microbiology , 48 , 335 ÔÇô 348MelR binding at the E . coli melAB promoter 345 Fig . 10 .
12675795	262	MelR	melAB	TU		melAB	activation	no_relation	Figure 10 illustrates the likely organization of MelR subunits during transcription activation at the melAB pro - ┬® 2003 Blackwell Publishing Ltd , Molecular Microbiology , 48 , 335 ÔÇô 348MelR binding at the E . coli melAB promoter 345 Fig . 10 .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Figure 10 illustrates the likely organization of @TF$ subunits during transcription activation at the melAB pro - ┬® 2003 Blackwell Publishing Ltd , Molecular Microbiology , 48 , 335 ÔÇô 348MelR binding at the E . coli @Regulated$ promoter 345 Fig . 10 .
15659677	269	CsrA	eda	TU		eda	activate	activator	CsrA appears not to affect eda transcript stability but appears to activate eda , since eda transcription was 1.6 - to 1.8 - fold lower in a csrA background .	\b[:punct:]?CsrA[:punct:]?\b	\b[:punct:]?eda[:punct:]?\b	1	3	False	True	True	@Regulated$	@TF$	 @TF$ appears not to affect eda transcript stability but appears to activate @Regulated$ , since eda transcription was 1.6 - to 1.8 - fold lower in a csrA background .
15659677	269	CsrA	eda	TU		eda	activate	no_relation	CsrA appears not to affect eda transcript stability but appears to activate eda , since eda transcription was 1.6 - to 1.8 - fold lower in a csrA background .	\b[:punct:]?CsrA[:punct:]?\b	\b[:punct:]?eda[:punct:]?\b	1	3	False	True	True	@Regulated$	@TF$	 @TF$ appears not to affect @Regulated$ transcript stability but appears to activate eda , since eda transcription was 1.6 - to 1.8 - fold lower in a csrA background .
15659677	269	CsrA	eda	TU		eda	activate	no_relation	CsrA appears not to affect eda transcript stability but appears to activate eda , since eda transcription was 1.6 - to 1.8 - fold lower in a csrA background .	\b[:punct:]?CsrA[:punct:]?\b	\b[:punct:]?eda[:punct:]?\b	1	3	False	True	True	@Regulated$	@TF$	 @TF$ appears not to affect eda transcript stability but appears to activate eda , since @Regulated$ transcription was 1.6 - to 1.8 - fold lower in a csrA background .
1848637	276	CAP	nagB	TU		nagB	stimulated	activator	Expression of both nagE and nagB was shown to be stimulated by CAP in viva , although nagE was much more dependent than nagB ( Plumbridge , 1990 ) .	\b[:punct:]?CAP[:punct:]?\b	\b[:punct:]?nagB[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Expression of both nagE and @Regulated$ was shown to be stimulated by @TF$ in viva , although nagE was much more dependent than nagB ( Plumbridge , 1990 ) .
1848637	276	CAP	nagB	TU		nagB	stimulated	no_relation	Expression of both nagE and nagB was shown to be stimulated by CAP in viva , although nagE was much more dependent than nagB ( Plumbridge , 1990 ) .	\b[:punct:]?CAP[:punct:]?\b	\b[:punct:]?nagB[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Expression of both nagE and nagB was shown to be stimulated by @TF$ in viva , although nagE was much more dependent than @Regulated$ ( Plumbridge , 1990 ) .
1848637	276	CAP	nagE	TU		nagE	stimulated	activator	Expression of both nagE and nagB was shown to be stimulated by CAP in viva , although nagE was much more dependent than nagB ( Plumbridge , 1990 ) .	\b[:punct:]?CAP[:punct:]?\b	\b[:punct:]?nagE[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Expression of both @Regulated$ and nagB was shown to be stimulated by @TF$ in viva , although nagE was much more dependent than nagB ( Plumbridge , 1990 ) .
1848637	276	CAP	nagE	TU		nagE	stimulated	no_relation	Expression of both nagE and nagB was shown to be stimulated by CAP in viva , although nagE was much more dependent than nagB ( Plumbridge , 1990 ) .	\b[:punct:]?CAP[:punct:]?\b	\b[:punct:]?nagE[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	Expression of both nagE and nagB was shown to be stimulated by @TF$ in viva , although @Regulated$ was much more dependent than nagB ( Plumbridge , 1990 ) .
21441513	288	Lrp	cadBA	TU		cadBA	stimulates	activator	However , under inducing conditions , the P cadBA activity in the lrp : : Km r mutant strain was 2 - fold lower than that in the parent strain , suggesting that Lrp stimulates expression of cadBA .	\b[:punct:]?Lrp[:punct:]?\b	\b[:punct:]?cadBA[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	However , under inducing conditions , the P cadBA activity in the lrp : : Km r mutant strain was 2 - fold lower than that in the parent strain , suggesting that @TF$ stimulates expression of @Regulated$ .
21441513	288	Lrp	cadBA	TU		cadBA	stimulates	no_relation	However , under inducing conditions , the P cadBA activity in the lrp : : Km r mutant strain was 2 - fold lower than that in the parent strain , suggesting that Lrp stimulates expression of cadBA .	\b[:punct:]?Lrp[:punct:]?\b	\b[:punct:]?cadBA[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	However , under inducing conditions , the P @Regulated$ activity in the lrp : : Km r mutant strain was 2 - fold lower than that in the parent strain , suggesting that @TF$ stimulates expression of cadBA .
17504942	453	IciA	dnaA	TU		dnaA	enhances	activator	The binding of two dimers of IciA protein to the dnaA promoter 1P element enhances the binding of RNA polymerase to the dnaA promoter 1P .	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The binding of two dimers of @TF$ protein to the dnaA promoter 1P element enhances the binding of RNA polymerase to the @Regulated$ promoter 1P .
17504942	453	IciA	dnaA	TU		dnaA	enhances	no_relation	The binding of two dimers of IciA protein to the dnaA promoter 1P element enhances the binding of RNA polymerase to the dnaA promoter 1P .	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	The binding of two dimers of @TF$ protein to the @Regulated$ promoter 1P element enhances the binding of RNA polymerase to the dnaA promoter 1P .
19906180	454	IciA	dnaA	TU		dnaA	enhances	activator	( 1997 ) The binding of two dimers of IciA protein to the dnaA promoter 1P element enhances the binding of RNA polymerase at to the dnaA promoter 1P .	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	( 1997 ) The binding of two dimers of @TF$ protein to the dnaA promoter 1P element enhances the binding of RNA polymerase at to the @Regulated$ promoter 1P .
19906180	454	IciA	dnaA	TU		dnaA	enhances	no_relation	( 1997 ) The binding of two dimers of IciA protein to the dnaA promoter 1P element enhances the binding of RNA polymerase at to the dnaA promoter 1P .	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	1	2	False	True	True	@Regulated$	@TF$	( 1997 ) The binding of two dimers of @TF$ protein to the @Regulated$ promoter 1P element enhances the binding of RNA polymerase at to the dnaA promoter 1P .
9254708	2	IciA	dnaA	TU		dnaA	enhances	activator	The binding of two dimers of IciA protein to the dnaA promoter 1P element enhances the binding of RNA polymerase to the dnaA promoter 1P	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	The binding of two dimers of @TF$ protein to the @Regulated$ promoter 1P element enhances the binding of RNA polymerase to the dnaA promoter 1P
9254708	2	IciA	dnaA	TU		dnaA	enhances	no_relation	The binding of two dimers of IciA protein to the dnaA promoter 1P element enhances the binding of RNA polymerase to the dnaA promoter 1P	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	The binding of two dimers of @TF$ protein to the dnaA promoter 1P element enhances the binding of RNA polymerase to the @Regulated$ promoter 1P
9254708	2	IciA	dnaA	TU		dnaA	enhances	activator	Transcription of the dnaA gene from the promoter 1P has been shown to be activated in vitro and in vivo by the binding of IciA protein to two sites on the dnaA promoter region	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Transcription of the @Regulated$ gene from the promoter 1P has been shown to be activated in vitro and in vivo by the binding of @TF$ protein to two sites on the dnaA promoter region
9254708	2	IciA	dnaA	TU		dnaA	enhances	no_relation	Transcription of the dnaA gene from the promoter 1P has been shown to be activated in vitro and in vivo by the binding of IciA protein to two sites on the dnaA promoter region	\b[:punct:]?IciA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Transcription of the dnaA gene from the promoter 1P has been shown to be activated in vitro and in vivo by the binding of @TF$ protein to two sites on the @Regulated$ promoter region
8995231	4	DnaA	dnaA	TU		dnaA	repress	repressor	Occlusion of RNA Polymerase by Oligomerization of DnaA Protein over the dnaA Promoter of Escherichia coli	\b[:punct:]?DnaA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Occlusion of RNA Polymerase by Oligomerization of @TF$ Protein over the @Regulated$ Promoter of Escherichia coli
8995231	4	DnaA	dnaA	TU		dnaA	repress	repressor	 DnaA protein , the initiator protein for initiation of Escherichia coli chromosomal replication , has been shown to repress its own expression from two dnaA promoters , 1P and 2P .	\b[:punct:]?DnaA[:punct:]?\b	\b[:punct:]?dnaA[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	 @TF$ protein , the initiator protein for initiation of Escherichia coli chromosomal replication , has been shown to repress its own expression from two @Regulated$ promoters , 1P and 2P .
9537375	12	CRP	gntT	GENE	gntT		activated	activator	Transcription of gntT is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex to a CRP binding site positioned at 71 upstream of the gntT transcription start site .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Transcription of @Regulated$ is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( @TF$ ) complex to a CRP binding site positioned at 71 upstream of the gntT transcription start site .
9537375	12	CRP	gntT	GENE	gntT		activated	no_relation	Transcription of gntT is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex to a CRP binding site positioned at 71 upstream of the gntT transcription start site .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Transcription of gntT is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( @TF$ ) complex to a CRP binding site positioned at 71 upstream of the @Regulated$ transcription start site .
9537375	12	CRP	gntT	GENE	gntT		activated	no_relation	Transcription of gntT is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex to a CRP binding site positioned at 71 upstream of the gntT transcription start site .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Transcription of @Regulated$ is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex to a @TF$ binding site positioned at 71 upstream of the gntT transcription start site .
9537375	12	CRP	gntT	GENE	gntT		activated	no_relation	Transcription of gntT is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex to a CRP binding site positioned at 71 upstream of the gntT transcription start site .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Transcription of gntT is activated by binding of the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex to a @TF$ binding site positioned at 71 upstream of the @Regulated$ transcription start site .
16621812	13	MelR	melR	TU		melR	repress	repressor	 MelR carrying each of the single substitutions is less able to repress the melR promoter , while MelR carrying some combinations of substitutions is completely unable to repress the melR promoter .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melR[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	 @TF$ carrying each of the single substitutions is less able to repress the @Regulated$ promoter, while MelR carrying some combinations of substitutions is completely unable to repress the melR promoter.
16621812	13	MelR	melR	TU		melR	repress	no_relation	 MelR carrying each of the single substitutions is less able to repress the melR promoter , while MelR carrying some combinations of substitutions is completely unable to repress the melR promoter .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melR[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	 @TF$ carrying each of the single substitutions is less able to repress the melR promoter, while MelR carrying some combinations of substitutions is completely unable to repress the @Regulated$ promoter.
16621812	13	MelR	melR	TU		melR	repress	repressor	 MelR carrying each of the single substitutions is less able to repress the melR promoter , while MelR carrying some combinations of substitutions is completely unable to repress the melR promoter .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melR[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	 MelR carrying each of the single substitutions is less able to repress the melR promoter, while @TF$ carrying some combinations of substitutions is completely unable to repress the @Regulated$ promoter.
16621812	13	MelR	melR	TU		melR	repress	no_relation	 MelR carrying each of the single substitutions is less able to repress the melR promoter , while MelR carrying some combinations of substitutions is completely unable to repress the melR promoter .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melR[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	 MelR carrying each of the single substitutions is less able to repress the @Regulated$ promoter, while @TF$ carrying some combinations of substitutions is completely unable to repress the melR promoter.
17513476	18	CRP	rhaBAD	TU		rhaBAD	activator	activator	Given that cyclic AMP receptor protein ( CRP ) , the second activator required for full rhaBAD expression , cannot activate rhaBAD expression in a rhaS strain , it was of interest to test whether CRP could activate transcription in combination with RhaS - CTD .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaBAD[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Given that cyclic AMP receptor protein ( @TF$ ) , the second activator required for full @Regulated$ expression , cannot activate rhaBAD expression in a rhaS strain , it was of interest to test whether CRP could activate transcription in combination with RhaS - CTD .
17513476	18	CRP	rhaBAD	TU		rhaBAD	activator	no_relation	Given that cyclic AMP receptor protein ( CRP ) , the second activator required for full rhaBAD expression , cannot activate rhaBAD expression in a rhaS strain , it was of interest to test whether CRP could activate transcription in combination with RhaS - CTD .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaBAD[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Given that cyclic AMP receptor protein ( @TF$ ) , the second activator required for full rhaBAD expression , cannot activate @Regulated$ expression in a rhaS strain , it was of interest to test whether CRP could activate transcription in combination with RhaS - CTD .
17513476	18	CRP	rhaBAD	TU		rhaBAD	activator	no_relation	Given that cyclic AMP receptor protein ( CRP ) , the second activator required for full rhaBAD expression , cannot activate rhaBAD expression in a rhaS strain , it was of interest to test whether CRP could activate transcription in combination with RhaS - CTD .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaBAD[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Given that cyclic AMP receptor protein ( CRP ) , the second activator required for full @Regulated$ expression , cannot activate rhaBAD expression in a rhaS strain , it was of interest to test whether @TF$ could activate transcription in combination with RhaS - CTD .
17513476	18	CRP	rhaBAD	TU		rhaBAD	activator	no_relation	Given that cyclic AMP receptor protein ( CRP ) , the second activator required for full rhaBAD expression , cannot activate rhaBAD expression in a rhaS strain , it was of interest to test whether CRP could activate transcription in combination with RhaS - CTD .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaBAD[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Given that cyclic AMP receptor protein ( CRP ) , the second activator required for full rhaBAD expression , cannot activate @Regulated$ expression in a rhaS strain , it was of interest to test whether @TF$ could activate transcription in combination with RhaS - CTD .
8626315	24	Rob	sodA	GENE	sodA		activates	activator	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?sodA[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Moreover , they found that @TF$ overexpression activates expression of fumC , @Regulated$ , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .
8626315	24	Rob	sodA	GENE	sodA		activates	no_relation	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?sodA[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Moreover , they found that @TF$ overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , @Regulated$ , nfo , and zwf promoters ( 3 ) .
8626315	24	Rob	sodA	GENE	sodA		activates	no_relation	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?sodA[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified @TF$ forms DNA - protein complexes with DNA fragments containing the micF , @Regulated$ , nfo , and zwf promoters ( 3 ) .
8626315	24	Rob	sodA	GENE	sodA		activates	no_relation	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?sodA[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Moreover , they found that Rob overexpression activates expression of fumC , @Regulated$ , and inaA ( unknown function ) , but not zwf , and that purified @TF$ forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .
12618441	30	GntR	gntT	GENE	gntT		negatively	repressor	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	3	2	True	True	True	@Regulated$	@TF$	Both @Regulated$ and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by @TF$ ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .
